OrderNumber,Month,DayNite,SalesPerson,ProductID,ShoeBrand,ShoeStyle,ShoeColor,ShoeGender,Price,StoreCity,CustGender,CustAge,OnSale,discount,AgeGP,Cost
GER810,March,PM,Bob,200219,Nike,Nike Flyknit Lunar,Orange,W,109.99,GERMANTOWN,F,48,N,0,45-55,50.54
MEM811,March,PM,Bob,410752,New Balance,M3190v2,Blue/Green,M,159.95,MEMPHIS,M,31,N,0,26-35,153.64
COL812,March,PM,Ashley,200150,Nike,Nike Free Trainer 5.0 V8,Tan/Aqua,W,69.97,COLLIERVILLE,F,49,N,0,45-55,67.96
MEM813,March,PM,Ashley,200150,Nike,Nike Free Trainer 5.0 V9,Tan/Aqua,W,69.97,MEMPHIS,F,42,N,0,36-45,57.43
MEM814,March,PM,Gary,200162,Nike,Nike Roshe One ,White,W,95,MEMPHIS,F,14,N,0,18-25,49.73
MEM815,March,PM,Samuel,364808,Brooks,Ghost,Orange,W,99.99,MEMPHIS,F,35,N,0,26-35,39.2
MEM816,March,PM,Felipe,385053,New Balance,WT980 Fresh Foam,Grey/Pink,W,87.99,MEMPHIS,F,42,N,0,36-45,78.22
GER817,March,PM,Shelly,200244,Nike,Nike Free 5.0,Orange,M,140,GERMANTOWN,M,37,N,0,36-45,139.37
COL818,March,PM,Bob,385045,New Balance,M890v4,Green/Pink,M,59.97,COLLIERVILLE,M,65,N,0,Over 55,61.34
GER819,March,PM,Ashley,200123,Nike,Nike Shox NZ,White,W,155,GERMANTOWN,F,20,N,0,18-25,173.13
GER820,March,PM,Ashley,200123,Nike,Nike Shox NZ,White,W,155,GERMANTOWN,F,20,N,0,18-25,154.69
MEM821,March,PM,Cindy,200169,Nike,Air Jordan 2,White,W,144.97,MEMPHIS,F,26,N,0,26-35,146.54
BAR822,March,PM,Samuel,385551,Brooks,Ghost,Orange/Black,W,99.99,BARTLETT,F,55,N,0,45-55,57.4
MEM823,March,AM,Samuel,456140,Adidas,Climacool Fresh 2,Grey/Pink,W,74.95,MEMPHIS,F,58,N,0,Over 55,66.1
MEM824,March,PM,Felipe,398903,New Balance,WD800v3 Spike,Multi,W,119.95,MEMPHIS,F,13,N,0,18-25,112.9
GER825,March,PM,Shelly,200273,Nike,LeBron Xiii,Orange,M,200,GERMANTOWN,M,24,N,0,18-25,196.42
COL826,March,PM,Bob,410767,New Balance,M587,Grey,M,149.95,COLLIERVILLE,M,23,N,0,18-25,59.73
MEM827,March,PM,Ashley,200126,Nike,Nike Free 4.0 iD,White,W,140,MEMPHIS,F,25,N,0,18-25,103.08
COL828,March,PM,Ashley,200126,Nike,Nike Free 4.0 iD,White,W,140,COLLIERVILLE,F,25,N,0,18-25,70.26
MEM829,March,PM,Cindy,200176,Nike,LeBron 12 iD,White,W,150,MEMPHIS,F,16,N,0,18-25,140.52
MEM830,March,AM,Samuel,455343,Adidas,Powerblaze,Pink,W,74.95,MEMPHIS,F,58,N,0,Over 55,25.29
MEM831,March,PM,Felipe,400991,New Balance,W1400 Glow LE,Pink,W,68.99,MEMPHIS,F,62,N,0,Over 55,72.48
COL832,March,PM,Shelly,200261,Nike,Nike Free 4.0 Flyknit,Orange/Aqua,M,109.99,COLLIERVILLE,M,43,N,0,36-45,67.95
COL833,March,PM,Bob,387375,New Balance,MRC1600v2,Grey,M,124.95,COLLIERVILLE,M,46,N,0,45-55,99.6
GER834,March,AM,Samuel,455443,Adidas,Vigor Trail ,Red,W,81.95,GERMANTOWN,F,51,N,0,45-55,40.02
MEM835,March,PM,Felipe,366932,New Balance,W680v2,Pink,W,119.99,MEMPHIS,F,44,N,0,36-45,119.47
GER836,March,PM,Shelly,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,M,100,GERMANTOWN,M,37,N,0,36-45,48.92
GER837,March,PM,Ashley,200162,Nike,Nike Roshe One,White,W,95,GERMANTOWN,F,28,N,0,26-35,87.55
MEM838,March,PM,Ashley,200162,Nike,Nike Roshe One,White,W,95,MEMPHIS,F,28,N,0,26-35,50.07
GER839,March,PM,Cindy,200128,Nike,Nike Dunk Ultra Modern,White/Grey,W,110,GERMANTOWN,F,30,N,0,26-35,123.84
GER840,March,PM,Ashley,200198,Nike,Nike Air Force 1,White,W,59.95,GERMANTOWN,F,44,N,0,36-45,55.23
MEM841,March,PM,Ashley,200198,Nike,Nike Air Force 1,White,W,59.95,MEMPHIS,F,45,N,0,36-45,53.2
MEM842,March,PM,Felipe,411849,Reebok,Southrange Run,Blue/Green,W,59.95,MEMPHIS,F,64,N,0,Over 55,53.1
COL843,March,PM,Bob,424069,New Balance,M980 Fresh Foam Glow LE,Grey/Aqua,M,109.95,COLLIERVILLE,M,35,N,0,26-35,58.45
MEM844,March,PM,Felipe,411849,Reebok,Southrange Run,White,W,59.95,MEMPHIS,F,64,N,0,Over 55,22.11
MEM845,March,AM,Samuel,455342,Adidas,Thrasher Trail  1.1,White,W,64.95,MEMPHIS,F,64,N,0,Over 55,66.7
GER846,March,PM,Felipe,365762,New Balance,WT1210 Leadville,Pink,W,71.97,GERMANTOWN,F,59,N,0,Over 55,72.52
COL847,March,PM,Shelly,200260,Nike,Nike Free 4.0 Flyknit,Orange/Black,M,109.99,COLLIERVILLE,M,50,N,0,45-55,47.34
GER848,March,PM,Ashley,200169,Nike,Air Jordan 2,White,W,144.97,GERMANTOWN,F,24,N,0,18-25,136.53
MEM849,March,PM,Ashley,200169,Nike,Air Jordan 2,White,W,144.97,MEMPHIS,F,24,N,0,18-25,98.22
MEM850,March,PM,Cindy,200189,Nike,Nike Flyknit Air Max,Blue/Green,W,99.97,MEMPHIS,F,49,N,0,45-55,73.34
MEM851,March,PM,Ashley,200199,Nike,Nike Roshe One,White,W,95,MEMPHIS,F,17,N,0,18-25,100.72
MEM852,March,PM,Felipe,411861,Reebok,Zquick Dash,Grey/Aqua,W,69.99,MEMPHIS,F,59,N,0,Over 55,77.48
MEM853,March,PM,Bob,410780,New Balance,MT1210v2,Grey/Aqua,M,124.95,MEMPHIS,M,44,N,0,36-45,42.05
GER854,March,AM,Cindy,455443,Adidas,Vigor Trail ,Red,W,81.95,GERMANTOWN,F,51,N,0,45-55,85.96
GER855,March,PM,Felipe,398966,New Balance,M980 Fresh Foam Glow LE,Pink/Blue,W,159.95,GERMANTOWN,F,20,N,0,18-25,32.95
GER856,March,PM,Shelly,200274,Nike,Nike Flyknit Air Max,Orange/Yellow/Black,M,99.97,GERMANTOWN,M,48,N,0,45-55,77.69
GER857,March,PM,Ashley,200176,Nike,Air Jordan,White,W,150,GERMANTOWN,F,21,N,0,18-25,51.23
MEM858,March,PM,Ashley,200176,Nike,LeBron 12 iD,White,W,150,MEMPHIS,F,22,N,0,18-25,136.2
MEM859,March,PM,Cindy,200127,Nike,Nike Roshe One,Orange,W,95,MEMPHIS,F,32,N,0,26-35,80.63
MEM860,March,PM,Ashley,200205,Nike,Nike Roshe One,White,W,95,MEMPHIS,F,22,N,0,18-25,23.61
MEM861,March,PM,Ashley,200205,Nike,LeBron Xiii,Black/Red ,M,200,MEMPHIS,M,21,N,0,18-25,169.99
MEM862,March,PM,Felipe,388255,Reebok,Zquick 2,Grey/Pink,W,58.97,MEMPHIS,F,68,N,0,Over 55,15.66
MEM863,March,PM,Bob,398968,New Balance,M980 Fresh Foam Glow LE,Grey/Orange,M,119.85,MEMPHIS,M,28,N,0,26-35,96.36
GER864,March,AM,Cindy,382068,ASICS,GEL-Evate 2,Aqua/Black,W,144.95,GERMANTOWN,F,24,N,0,18-25,79
COL865,March,PM,Bob,387439,New Balance,MX80 Fresh Foam Mid,Grey/Orange,M,99.95,COLLIERVILLE,M,42,N,0,36-45,85.88
MEM866,March,PM,Felipe,410757,New Balance,W890v5,Pink/Blue,W,114.95,MEMPHIS,F,30,N,0,26-35,88.99
COL867,March,PM,Shelly,200218,Nike,Air Jordan 2,Purple/Aqua,M,174.99,COLLIERVILLE,M,29,N,0,26-35,52.95
COL868,March,AM,Cindy,431060,ASICS,GEL-Venture?,Aqua/Black,W,64.95,COLLIERVILLE,F,64,N,0,Over 55,26.97
GER869,March,PM,Bob,410738,New Balance,M1080v5,Grey/Red,M,144.95,GERMANTOWN,M,24,N,0,18-25,37.8
GER870,March,PM,Felipe,388877,New Balance,W1600v2 LE Heidi Klum,Purple/Pink,W,51.97,GERMANTOWN,F,70,N,0,Over 55,45.18
MEM871,March,PM,Shelly,200229,Nike,Nike Free 5.0,Red,M,140,MEMPHIS,M,25,N,0,18-25,109.24
MEM872,April,AM,Bob,455339,Adidas,Powerblaze,Black/White,M,74.95,MEMPHIS,M,58,N,0,Over 55,54.93
MEM873,April,AM,Cindy,407696,ASICS,GEL-Evate? 3,Aqua/Yellow,W,149.95,MEMPHIS,F,23,N,0,18-25,164.31
MEM874,April,PM,Bob,424073,New Balance,M870v4,Grey/White,M,114.95,MEMPHIS,M,29,N,0,26-35,33.82
MEM875,April,PM,Felipe,387367,New Balance,W1260v4,Red/Blue,M,144.95,MEMPHIS,M,24,N,0,18-25,102.43
MEM876,April,PM,Shelly,200231,Nike,Air Jordan,Red,M,159.99,MEMPHIS,M,38,N,0,36-45,174.91
BAR877,April,AM,Bob,455341,Adidas,Thrasher Trail 1.1,Grey,M,64.95,BARTLETT,M,64,N,0,Over 55,26.52
COL878,April,AM,Cindy,382160,ASICS,GEL-Zaraca?,Aqua/Yellow,W,67.99,COLLIERVILLE,F,62,N,0,Over 55,50.93
MEM879,April,PM,Bob,410734,New Balance,M1980 Fresh Foam,Grey/Yellow,M,99.95,MEMPHIS,M,22,N,0,18-25,42.23
COL880,April,PM,Felipe,410770,New Balance,W587,Red/Blue,M,92.97,COLLIERVILLE,M,24,N,0,18-25,66.23
GER881,April,PM,Shelly,200237,Nike,Air Jordan,Red,M,159.99,GERMANTOWN,M,37,N,0,36-45,150.25
MEM882,April,AM,Bob,364567,ASICS,GEL-Foundation? 8,Aqua,M,93.99,MEMPHIS,M,44,N,0,36-45,29.63
COL883,April,PM,Cindy,363890,ASICS,GEL-Excite? 2,White,W,69.95,COLLIERVILLE,F,62,N,0,Over 55,37.05
GER884,April,PM,Kevin,410761,New Balance,M775,Orange,M,74.95,GERMANTOWN,M,32,N,0,26-35,30.49
GER885,April,PM,Felipe,424070,New Balance,W1400v3,White,W,99.95,GERMANTOWN,F,41,N,0,36-45,25.69
MEM886,April,PM,Shelly,200291,Nike,Air Jordan,Red,M,159.99,MEMPHIS,M,38,N,0,36-45,107.64
MEM887,April,AM,Bob,345795,ASICS,GEL-Equation? 7,Aqua/Black/White,M,69.99,MEMPHIS,M,17,N,0,18-25,45.49
COL888,April,PM,Felipe,363956,ASICS,GEL-Hyper Speed? 6,White,W,75.99,COLLIERVILLE,F,30,N,0,26-35,20.96
MEM889,April,PM,Kevin,365722,New Balance,MT10v2 Minimus,Orange/Black,M,96.99,MEMPHIS,M,42,N,0,36-45,97.98
MEM890,April,PM,Felipe,410742,New Balance,W1980 Fresh Foam Zante,White,M,99.95,MEMPHIS,M,41,N,0,36-45,57.82
BAR891,April,PM,Shelly,200254,Nike,Air Jordan,Red/Black,M,159.99,BARTLETT,M,25,N,0,18-25,121.02
MEM892,April,AM,Bob,407689,ASICS,GEL-Nimbus? 17,Aqua/Black/White,M,149.95,Memphis,M,22,N,0,18-25,65.87
MEM893,April,PM,Felipe,407823,ASICS,GEL-FujiRunnegade?,Black/Blue,W,89.99,MEMPHIS,F,45,N,0,36-45,90.65
MEM894,April,PM,Kevin,410772,New Balance,M1260v4,Red,M,114.97,MEMPHIS,M,29,N,0,26-35,71.53
MEM895,April,PM,Felipe,410763,New Balance,W775,White,W,74.95,MEMPHIS,F,58,N,0,Over 55,69.14
MEM896,April,PM,Shelly,200272,Nike,Air Jordan,Red/Black,M,159.99,MEMPHIS,M,21,N,0,18-25,139.7
MEM897,April,AM,Bob,407786,ASICS,33-FA?,Black,M,109.95,MEMPHIS,M,34,N,0,26-35,41.75
GER898,April,PM,Felipe,356355,ASICS,GEL-Kayano? 20,Black/Blue,W,141.99,GERMANTOWN,F,24,N,0,18-25,45.16
MEM899,April,PM,Kevin,387352,New Balance,Horween Leather,Red,M,242.99,MEMPHIS,M,20,N,0,18-25,133.8
MEM900,April,PM,Felipe,410743,New Balance,WT980 Fresh Foam,White,W,87.99,MEMPHIS,F,48,N,0,45-55,22.24
GER901,April,PM,Shelly,200286,Nike,Air Jordan,Red/Black,M,159.99,GERMANTOWN,M,24,N,0,18-25,63.3
MEM902,April,AM,Kevin,363723,ASICS,GEL-Flux?,Black,M,69.99,MEMPHIS,M,47,N,0,45-55,74.7
GER903,April,PM,Felipe,382120,ASICS,GEL-Cumulus? 16 Lite-Show?,Blue/Pink/Lime,W,99.97,GERMANTOWN,F,39,N,0,36-45,61.83
GER904,April,PM,Kevin,398894,New Balance,MD800v3 Spike,Red/Black,M,119.95,GERMANTOWN,M,50,N,0,45-55,96.3
MEM905,April,PM,Felipe,300758,New Balance,W990v3,White,M,154.95,MEMPHIS,M,31,N,0,26-35,98.17
MEM906,April,PM,Ashley,200304,Nike,LeBron Xiii,Red/Black,M,200,MEMPHIS,M,21,N,0,18-25,124.94
MEM907,April,AM,Kevin,382213,ASICS,GEL-Fortitude? 3,Black,M,109.95,MEMPHIS,M,34,N,0,26-35,119.92
MEM908,April,PM,Felipe,382207,ASICS,GEL-Sonoma?,Black/White,M,74.95,MEMPHIS,M,50,N,0,45-55,42.66
MEM909,April,PM,Kevin,445086,New Balance,3190 v1,White,M,85.99,MEMPHIS,M,31,N,0,26-35,63.76
MEM910,April,PM,Felipe,410781,New Balance,WT510v2,Black,M,74.95,MEMPHIS,M,46,N,0,45-55,49.64
MEM911,April,PM,Ashley,200305,Nike,Air Jordan,Red/Black,M,159.99,MEMPHIS,M,23,N,0,18-25,62.45
MEM912,April,AM,Kevin,407820,ASICS,GEL-Fuji Pro?,Black,M,102.99,MEMPHIS,M,36,N,0,36-45,105.23
GER913,April,PM,Felipe,382127,ASICS,GEL-Electro33?,White/Black,W,87.99,GERMANTOWN,F,24,N,0,18-25,27.84
GER914,April,PM,Kevin,424068,New Balance,M1400v3,White/Black,M,99.95,GERMANTOWN,M,41,N,0,36-45,94.61
MEM915,April,PM,Felipe,377243,New Balance,WT510v2,White,M,74.95,MEMPHIS,M,21,N,0,18-25,26.69
MEM916,April,PM,Ashley,200225,Nike,Air Jordan,Red/White,M,159.99,MEMPHIS,M,40,N,0,36-45,147.76
MEM917,April,AM,Kevin,382178,ASICS,GEL-Fuji Trabuco? 3,Black,M,102.99,MEMPHIS,M,36,N,0,36-45,108.53
GER918,April,PM,Felipe,407766,ASICS,GEL-Fortify?,White/Black,W,149.95,GERMANTOWN,F,22,N,0,18-25,78.29
GER919,April,PM,Kevin,365745,New Balance,M680v2,White/Black,M,61.99,GERMANTOWN,M,37,N,0,36-45,46.81
MEM920,April,PM,Felipe,410759,New Balance,W3190v2,White/Black,M,89.95,MEMPHIS,M,35,N,0,26-35,74.54
MEM921,April,PM,Ashley,200214,Nike,LeBron Xiii,White,M,200,MEMPHIS,M,19,N,0,18-25,181.68
MEM922,April,AM,Kevin,382085,ASICS,GEL-Surveyor?,Black,M,139.97,MEMPHIS,M,26,N,0,26-35,58.04
GER923,April,PM,Felipe,407819,ASICS,GEL-FujiPro?,White/Black,W,102.99,GERMANTOWN,F,35,N,0,26-35,82.51
MEM924,April,PM,Gary,300757,New Balance,M990v3,White/Black,M,149.99,MEMPHIS,M,22,N,0,18-25,113.23
MEM925,April,PM,Felipe,388877,New Balance,W1600v2 LE Heidi Klum,Purple/Pink,W,51.97,MEMPHIS,F,29,N,0,26-35,20.41
COL926,April,PM,Ashley,200224,Nike,Free 4.0 Flyknit,White,M,130,COLLIERVILLE,M,12,N,0,18-25,143.85
MEM927,April,PM,Kevin,407706,ASICS,Gel-Flux?,Black/Red,M,69.99,MEMPHIS,M,41,N,0,36-45,30.37
GER928,April,PM,Felipe,407805,ASICS,GEL-Hyper Tri?,White/Black,W,99.95,GERMANTOWN,F,40,N,0,36-45,96.54
MEM929,April,PM,Gary,358313,New Balance,M1400 v2,White/Blue,M,65.99,MEMPHIS,M,38,N,0,36-45,42.95
MEM930,April,PM,Felipe,200147,Nike,Nike Free 4.0 Flyknit,Aqua,W,109.99,MEMPHIS,F,14,N,0,18-25,44.1
COL931,April,PM,Ashley,200266,Nike,LeBron Xiii,White,M,100,COLLIERVILLE,M,14,N,0,18-25,41.42
MEM932,April,PM,Kevin,407810,ASICS,33-M?,Black/Red,M,133.99,MEMPHIS,M,27,N,0,26-35,100.66
GER933,April,PM,Felipe,356343,ASICS,GEL-Super J33?,White/Black,W,94.95,GERMANTOWN,F,44,N,0,36-45,24.85
MEM934,April,PM,Felipe,200210,Nike,Air Jordan 2,Aqua,W,174.99,MEMPHIS,F,22,N,0,18-25,189.31
GER935,April,PM,Gary,377751,New Balance,M890v5,Yellow/White,M,114.95,GERMANTOWN,M,29,N,0,26-35,45.99
MEM936,April,PM,Ashley,200267,Nike,Air Jordan 2,White,M,89.97,MEMPHIS,M,16,N,0,18-25,79.62
GER937,April,PM,Kevin,392570,ASICS,GEL-Cumulus? 16 BR?,Black/Red,M,109.95,GERMANTOWN,M,34,N,0,26-35,81.72
GER938,April,PM,Ashley,382216,ASICS,GEL-Fortitude? 3,Blue,W,99.99,GERMANTOWN,F,39,N,0,36-45,95.31
GER939,April,PM,Felipe,200163,Nike,Nike Free 3.0 Flyknit,Aqua/Black,W,109.99,GERMANTOWN,F,33,N,0,26-35,98.14
GER940,April,PM,Gary,410772,New Balance,M1260v4,Red,M,114.97,GERMANTOWN,M,29,N,0,26-35,84.88
MEM941,April,PM,Ashley,200297,Nike,LeBron Xiii,White,M,200,MEMPHIS,M,18,N,0,18-25,121.85
MEM942,April,PM,Ashley,347280,Saucony,Endorphin,Orange,W,54.99,MEMPHIS,F,29,N,0,26-35,33.74
MEM943,April,PM,Gary,363724,ASICS,GEL-Excite? 2,Black/Red,M,61.99,MEMPHIS,M,17,N,0,18-25,15.52
MEM944,April,PM,Felipe,411861,Reebok,Zquick Dash,Grey/Aqua,W,69.99,MEMPHIS,F,45,N,0,36-45,33.77
MEM945,April,PM,Felipe,411861,Reebok,Zquick Dash,Grey/Aqua,W,69.99,MEMPHIS,F,38,N,0,36-45,71.95
GER946,April,PM,Felipe,411861,Reebok,Zquick Dash,Grey/Aqua,W,69.99,GERMANTOWN,F,48,N,0,45-55,61.76
MEM947,April,PM,Felipe,411861,Reebok,Zquick Dash,Grey/Aqua,W,69.99,MEMPHIS,F,39,N,0,36-45,22.37
MEM948,April,PM,Ashley,382125,ASICS,Gel-Excel33?,Blue/Green,W,94.99,MEMPHIS,F,42,N,0,36-45,88.89
MEM949,April,PM,Felipe,200207,Nike,Nike Free Cross Bionic 7,Aqua/Green,W,110,MEMPHIS,F,33,N,0,26-35,114.76
GER950,April,PM,Gary,387352,New Balance,Horween Leather,Red,M,242.99,GERMANTOWN,M,47,N,0,45-55,160.62
GER951,April,PM,Ashley,364819,Saucony,Endorphin,Grey/Aqua,W,79.95,GERMANTOWN,F,20,N,0,18-25,64.24
GER952,April,PM,Derrick,200194,Nike,Nike LunarGlide,Orange/Black,W,110,GERMANTOWN,F,31,N,0,26-35,90.84
GER953,April,PM,Derrick,200194,Nike,Nike LunarGlide,Orange/Black,W,110,GERMANTOWN,F,30,N,0,26-35,59.24
GER954,April,PM,Derrick,200194,Nike,Nike LunarGlide,Orange/Black,W,110,GERMANTOWN,F,30,N,0,26-35,44.72
MEM955,April,PM,Derrick,200194,Nike,Nike LunarGlide,Orange/Black,W,110,MEMPHIS,F,32,N,0,26-35,100.46
MEM956,April,PM,Ashley,200227,Nike,LeBron Xiii,White/Black,M,200,MEMPHIS,M,18,N,0,18-25,134.29
GER957,April,PM,Gary,407822,ASICS,GEL-FujiAttack? 4,Black/Red,M,93.99,GERMANTOWN,M,44,N,0,36-45,47.08
MEM958,April,PM,Derrick,388255,Reebok,Zquick 2,Grey/Pink,W,58.97,MEMPHIS,F,65,N,0,Over 55,20
MEM959,April,PM,Derrick,388255,Reebok,Zquick 2,Grey/Pink,W,58.97,MEMPHIS,F,42,N,0,36-45,27.62
MEM960,April,PM,Derrick,388255,Reebok,Zquick 2,Grey/Pink,W,58.97,MEMPHIS,F,45,N,0,36-45,28.32
MEM961,April,PM,Derrick,388255,Reebok,Zquick 2,Grey/Pink,W,58.97,MEMPHIS,F,47,N,0,45-55,34.5
GER962,April,PM,Samuel,409257,Saucony,Endorphin,Pink,W,79.95,GERMANTOWN,F,54,N,0,45-55,88.01
MEM963,April,PM,Ashley,363883,Nike,Air Jordan,Blue/Green,W,159.99,MEMPHIS,F,29,N,0,26-35,110.35
MEM964,April,AM,Derrick,200164,Nike,Nike Free Cross Bionic 6,Aqua/Yellow,W,110,MEMPHIS,F,12,N,0,18-25,69.84
MEM965,April,PM,Gary,365722,New Balance,MT10v2 Minimus,Orange/Black,M,96.99,MEMPHIS,M,42,N,0,36-45,98.49
MEM966,April,PM,Ashley,385564,Saucony,Ignition,Grey/Green,W,46.97,MEMPHIS,F,44,N,0,36-45,30.2
GER967,April,PM,Bob,200135,Nike,Nike Free Cross Bionic 2,Orange/Red,W,110,GERMANTOWN,F,31,N,0,26-35,31.99
MEM968,April,PM,Bob,200135,Nike,Nike Free Cross Bionic 2,Orange/Red,W,110,MEMPHIS,F,33,N,0,26-35,58.59
MEM969,April,PM,Bob,200135,Nike,Nike Free Cross Bionic 2,Orange/Red,W,110,MEMPHIS,F,32,N,0,26-35,30.73
GER970,April,PM,Bob,200135,Nike,Nike Free Cross Bionic 2,Orange/Red,W,110,GERMANTOWN,F,31,N,0,26-35,78.53
MEM971,April,PM,Ashley,200233,Nike,Nike Dunk Low Premium SB,White/Black,M,100,MEMPHIS,M,19,N,0,18-25,71.14
MEM972,April,PM,Bob,200242,Nike,Nike Flex Run 2015,Multi/Black,M,200,MEMPHIS,M,21,N,0,18-25,205.81
MEM973,April,PM,Gary,356344,ASICS,GEL-Kayano? 20,Black/Red,M,149.97,MEMPHIS,M,22,N,0,18-25,102.4
MEM974,April,PM,Bob,445173,Reebok,Smoothflex Flyer,White,W,69.95,MEMPHIS,F,62,N,0,Over 55,42.39
MEM975,April,PM,Bob,445173,Reebok,Smoothflex Flyer,White,W,69.95,MEMPHIS,F,40,N,0,36-45,80.32
MEM976,April,PM,Derrick,445173,Reebok,Smoothflex Flyer,White,W,69.95,MEMPHIS,F,62,N,0,Over 55,41.57
MEM977,April,PM,Derrick,445173,Reebok,Smoothflex Flyer,White,W,69.95,MEMPHIS,F,61,N,0,Over 55,74.24
MEM978,April,PM,Derrick,445173,Reebok,Smoothflex Flyer,White,W,69.95,MEMPHIS,F,61,N,0,Over 55,80.18
MEM979,April,AM,Samuel,385563,Saucony,PowerGrid Omni,Red,W,109.95,MEMPHIS,F,34,N,0,26-35,121.46
MEM980,April,AM,Samuel,409279,Saucony,Cohesion,Black/Red/Aqua,W,55.95,MEMPHIS,F,22,N,0,18-25,51.76
MEM981,April,PM,Ashley,392569,Nike,Nike Zoom Speed Trainer,Blue/Pink/White,W,90,MEMPHIS,F,33,N,0,26-35,18.96
MEM982,April,PM,Derrick,200130,Nike,Nike Free Cross Bionic 5,White,W,110,MEMPHIS,F,20,N,0,18-25,27.68
MEM983,April,PM,Gary,365722,New Balance,MT10v2 Minimus,Orange/Black,M,96.99,MEMPHIS,M,42,N,0,36-45,55.44
MEM984,April,PM,Ashley,409242,Saucony,Fastwitch 7,Grey/White/Green,W,63.97,MEMPHIS,F,55,N,0,45-55,72.76
MEM985,April,PM,Derrick,411849,Reebok,Southrange Run,Blue/Green,W,59.95,MEMPHIS,F,46,N,0,45-55,66.2
MEM986,April,PM,Shelly,411849,Reebok,Southrange Run,Blue/Green,W,59.95,MEMPHIS,F,47,N,0,45-55,47.45
MEM987,April,AM,Shelly,411849,Reebok,Southrange Run,Blue/Green,W,59.95,MEMPHIS,F,35,N,0,26-35,67.88
GER988,April,AM,Shelly,411849,Reebok,Southrange Run,Blue/Green,W,59.95,GERMANTOWN,F,34,N,0,26-35,12.18
MEM989,April,AM,Bob,200253,Nike,Nike Air Zoom Structure 18 iD,White/Black,M,155,MEMPHIS,M,21,N,0,18-25,169.6
GER990,April,AM,Gary,363820,ASICS,GEL-Storm?,Black/Red,M,64.99,GERMANTOWN,M,63,N,0,Over 55,46.59
MEM991,April,PM,Ashley,382209,Nike,Nike Free 5.0,Blue/Pink/White,W,140,MEMPHIS,F,27,N,0,26-35,119.04
MEM992,April,PM,Shelly,200144,Nike,Nike Air Force 2,White,W,100,MEMPHIS,F,12,N,0,18-25,70.67
MEM993,April,PM,Gary,200302,Nike,Nike Air Zoom Fly 2,Aqua,M,90,MEMPHIS,M,45,N,0,36-45,84.91
MEM994,April,PM,Bob,200232,Nike,Nike Dunk Low Premium SB,White/Blue,M,100,MEMPHIS,M,24,N,0,18-25,50
MEM995,April,PM,Gary,431064,ASICS,GEL-Venture?,Black/Red,M,64.95,MEMPHIS,M,64,N,0,Over 55,60.04
GER996,April,AM,Ashley,374775,Nike,Air Jordan,Blue/White,W,159.99,GERMANTOWN,F,46,N,0,45-55,171.8
MEM997,April,PM,Shelly,200168,Nike,Nike Zoom Speed Trainer,White,W,90,MEMPHIS,F,39,N,0,36-45,102.73
MEM998,April,PM,Gary,200289,Nike,Nike Free Trainer 3.0 V3,Aqua/Black/White,M,110,MEMPHIS,M,33,N,0,26-35,126.39
MEM999,April,PM,Bob,200262,Nike,Nike Free Trainer 5.0 V6,White/Grey,M,110,MEMPHIS,M,38,N,0,36-45,54.95
MEM1000,April,PM,Gary,407792,ASICS,33-DFA?,Black/Grey,M,89.95,MEMPHIS,M,17,N,0,18-25,35.02
GER1001,April,AM,Ashley,363954,Nike,Air Jordan,Blue/White,W,159.99,GERMANTOWN,F,41,N,0,36-45,84.47
MEM1002,April,PM,Shelly,200170,Nike,Kobe X iD,White,W,155,MEMPHIS,F,21,N,0,18-25,129.09
MEM1003,April,PM,Gary,200223,Nike,Air Jordan 2,Black,M,89.97,MEMPHIS,M,43,N,0,36-45,58.16
MEM1004,April,PM,Bob,200284,Nike,Nike Shox,White/Grey,M,99.97,MEMPHIS,M,40,N,0,36-45,61.82
MEM1005,April,PM,Gary,382119,ASICS,GEL-Cumulus? 16 Lite-Show?,Black/Grey,M,99.97,MEMPHIS,M,40,N,0,36-45,31.59
GER1006,April,PM,Ashley,363884,Nike,Air Jordan,White,W,159.99,GERMANTOWN,F,21,N,0,18-25,140.57
MEM1007,April,PM,Shelly,200180,Nike,Nike Dunk Sky Hi Essential,White,W,120,MEMPHIS,F,14,N,0,18-25,128.03
MEM1008,April,PM,Gary,200259,Nike,LeBron Xiii,Black,M,200,MEMPHIS,M,17,N,0,18-25,48.86
MEM1009,April,PM,Bob,200263,Nike,Nike Lunar Trainer 1,White/Orange,M,89.97,MEMPHIS,M,15,N,0,18-25,24.93
GER1010,April,PM,Gary,392573,Nike,Air Jordan,Green/Blue,W,159.99,GERMANTOWN,F,22,N,0,18-25,132.71
MEM1011,April,PM,Ashley,407702,Nike,Air Jordan,Green/Pink,W,159.99,MEMPHIS,F,45,N,0,36-45,166.24
GER1012,April,PM,Shelly,200188,Nike,Nike Free 4.0 Flyknit,White,W,109.99,GERMANTOWN,F,40,N,0,36-45,70.12
GER1013,April,PM,Gary,200269,Nike,Nike Free 3.0 Flyknit,Black,M,109.99,GERMANTOWN,M,33,N,0,26-35,23.74
GER1014,April,PM,Kevin,200248,Nike,Nike Zoom Speed Trainer,Yellow/White,M,90,GERMANTOWN,M,16,N,0,18-25,85.51
